======== Checking equivalence of automata =======
Automata directory:   ./tests/aut_timbuk_smaller/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
     A0054;     A0058;    0.0000;    2.0000;    1.0000;         0;        ok;
     A0054;     A0059;    0.0000;    0.0000;    1.0000;         0;        ok;
     A0054;     A0060;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0062;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0063;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0064;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0065;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0070;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0054;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0054;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0053;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0055;     A0054;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0055;    4.0000;    4.0000;    8.0000;         1;        ok;
     A0055;     A0056;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0055;     A0057;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0055;     A0058;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0055;     A0059;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0060;    2.0000;    0.0000;    1.0000;         0;        ok;
     A0055;     A0062;    2.0000;    0.0000;    1.0000;         0;        ok;
     A0055;     A0063;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0064;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0065;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0070;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0055;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0055;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0053;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0054;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0055;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0056;    4.0000;    4.0000;   10.0000;         1;        ok;
     A0056;     A0057;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0058;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0059;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0060;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0062;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0063;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0064;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0065;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0070;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0056;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0053;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0054;    2.0000;    0.0000;    1.0000;         0;        ok;
     A0057;     A0055;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0056;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0057;     A0057;    4.0000;    4.0000;   15.0000;         1;        ok;
     A0057;     A0058;    4.0000;    2.0000;    1.0000;         0;        ok;
