======== Checking equivalence of automata =======
Automata directory:   ../automata-benchmarks/nta/artmc/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
 A0054.tmb; A0088.tmb;    0.0127;    0.0163;    0.0150;         0;        ok;
 A0054.tmb; A0089.tmb;    0.0125;    0.0136;    0.0148;         0;        ok;
 A0054.tmb; A0111.tmb;    0.0199;    0.0207;    0.0232;         0;        ok;
 A0054.tmb; A0117.tmb;    0.0228;    0.0240;    0.0261;         0;        ok;
 A0054.tmb; A0120.tmb;    0.0159;    0.0170;    0.0190;         0;        ok;
 A0054.tmb; A0126.tmb;    0.0146;    0.0205;    0.0174;         0;        ok;
 A0054.tmb; A0130.tmb;    0.0171;    0.0322;    0.0206;         0;        ok;
 A0054.tmb; A0172.tmb;    0.0164;    0.0894;    0.0203;         0;        ok;
 A0054.tmb; A0177.tmb;    0.0205;    0.0212;    0.0249;         0;        ok;
 A0054.tmb; A0246.tmb;    0.0317;    0.0329;    0.0369;         0;        ok;
 A0054.tmb; A0310.tmb;    0.0354;    0.0440;    0.0430;         0;        ok;
 A0054.tmb; A0312.tmb;    0.0356;    0.2215;    0.0430;         0;        ok;
 A0054.tmb; A0348.tmb;    0.0390;    0.2257;    0.0472;         0;        ok;
 A0054.tmb; A0369.tmb;    0.0444;    0.0580;    0.0520;         0;        ok;
 A0054.tmb; A0483.tmb;    0.0591;    0.2603;    0.0689;         0;        ok;
 A0054.tmb; A1003.tmb;    0.2360;    0.2899;    0.2678;         0;        ok;
 A0054.tmb; A1306.tmb;    0.2140;    0.9366;    0.2448;         0;        ok;
 A0054.tmb; A1404.tmb;    0.2126;    0.2475;    0.2392;         0;        ok;
 A0054.tmb; A2003.tmb;    0.3541;    0.3665;    0.4098;         0;        ok;
 A0054.tmb;  A301.tmb;    0.0461;    0.0497;    0.0529;         0;        ok;
 A0054.tmb;  A312.tmb;    0.0356;    0.2976;    0.0419;         0;        ok;
 A0054.tmb;  A315.tmb;    0.0357;    0.0388;    0.0440;         0;        ok;
 A0054.tmb;  A320.tmb;    0.0390;    0.0403;    0.0455;         0;        ok;
 A0054.tmb;  A321.tmb;    0.0372;    0.0404;    0.0426;         0;        ok;
 A0054.tmb;  A322.tmb;    0.0396;    0.0407;    0.0459;         0;        ok;
 A0054.tmb;  A323.tmb;    0.0635;    0.0678;    0.0745;         0;        ok;
 A0054.tmb;  A328.tmb;    0.0376;    0.0393;    0.0454;         0;        ok;
 A0054.tmb;  A329.tmb;    0.0612;    0.0647;    0.0702;         0;        ok;
 A0054.tmb;  A334.tmb;    0.0407;    0.0543;    0.0481;         0;        ok;
 A0054.tmb;  A335.tmb;    0.0397;    0.0418;    0.0481;         0;        ok;
 A0054.tmb;  A339.tmb;    0.0572;    0.0712;    0.0659;         0;        ok;
 A0054.tmb;  A348.tmb;    0.0402;    0.2327;    0.0465;         0;        ok;
 A0054.tmb;  A354.tmb;    0.0377;    0.0474;    0.0449;         0;        ok;
 A0054.tmb;  A355.tmb;    0.0414;    0.2155;    0.0490;         0;        ok;
 A0054.tmb;  A369.tmb;    0.0448;    0.0572;    0.0518;         0;        ok;
 A0054.tmb;  A387.tmb;    0.0439;    0.0493;    0.0525;         0;        ok;
 A0054.tmb;  A390.tmb;    0.0566;    0.0623;    0.0655;         0;        ok;
 A0054.tmb;  A400.tmb;    0.0567;    0.0659;    0.0668;         0;        ok;
 A0054.tmb;  A447.tmb;    0.0810;    0.0925;    0.0937;         0;        ok;
 A0054.tmb;  A483.tmb;    0.0587;    0.2620;    0.0695;         0;        ok;
 A0054.tmb;  A487.tmb;    0.0518;    0.2553;    0.0636;         0;        ok;
 A0054.tmb;  A488.tmb;    0.0853;    0.1203;    0.1032;         0;        ok;
 A0054.tmb;  A489.tmb;    0.0885;    0.1195;    0.1025;         0;        ok;
 A0054.tmb;  A491.tmb;    0.0890;    0.0949;    0.1040;         0;        ok;
 A0054.tmb;  A493.tmb;    0.0784;    0.0953;    0.0909;         0;        ok;
 A0054.tmb;  A494.tmb;    0.0881;    0.0939;    0.1042;         0;        ok;
 A0054.tmb;  A496.tmb;    0.0898;    0.0973;    0.1046;         0;        ok;
 A0054.tmb;  A498.tmb;    0.0891;    0.0973;    0.1034;         0;        ok;
 A0054.tmb;  A501.tmb;    0.0896;    0.1034;    0.1033;         0;        ok;
 A0054.tmb;  A532.tmb;    0.0928;    0.1012;    0.1065;         0;        ok;
 A0054.tmb;  A569.tmb;    0.0904;    0.0921;    0.1026;         0;        ok;
 A0054.tmb;  A589.tmb;    0.1031;    0.1070;    0.1198;         0;        ok;
 A0054.tmb;  A620.tmb;    0.0971;    0.1168;    0.1123;         0;        ok;
 A0054.tmb;  A646.tmb;    0.0656;    0.0695;    0.0787;         0;        ok;
 A0054.tmb;  A667.tmb;    0.0867;    0.0890;    0.1053;         0;        ok;
 A0054.tmb;  A670.tmb;    0.1127;    0.1266;    0.1395;         0;        ok;
 A0054.tmb;  A673.tmb;    0.1169;    0.1229;    0.1415;         0;        ok;
 A0054.tmb;  A676.tmb;    0.1227;    0.1311;    0.1309;         0;        ok;
 A0054.tmb;  A678.tmb;    0.1199;    0.1237;    0.1353;         0;        ok;
 A0054.tmb;  A679.tmb;    0.1145;    0.1213;    0.1336;         0;        ok;
 A0054.tmb;  A689.tmb;    0.1207;    0.1235;    0.1367;         0;        ok;
 A0054.tmb;  A691.tmb;    0.1169;    0.1232;    0.1340;         0;        ok;
 A0054.tmb;  A692.tmb;    0.1174;    0.1231;    0.1350;         0;        ok;
