======== Checking equivalence of automata =======
Automata directory:   ./tests/aut_timbuk_smaller
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
     A0089;     A0053;    0.0206;    0.0185;    0.0215;         0;        ok;
     A0089;     A0054;    0.0211;    0.0189;    0.0147;         0;        ok;
     A0089;     A0055;    0.0213;    0.0185;    0.0226;         0;        ok;
     A0089;     A0056;    0.0214;    0.0125;    0.0223;         0;        ok;
     A0089;     A0057;    0.0212;    0.0127;    0.0226;         0;        ok;
     A0089;     A0058;    0.0227;    0.0139;    0.0243;         0;        ok;
     A0089;     A0059;    0.0144;    0.0128;    0.0172;         0;        ok;
     A0089;     A0060;    0.0221;    0.0144;    0.0225;         0;        ok;
     A0089;     A0062;    0.0142;    0.0147;    0.0166;         0;        ok;
     A0089;     A0063;    0.0265;    0.0240;    0.0279;         0;        ok;
     A0089;     A0064;    0.0265;    0.0244;    0.0271;         0;        ok;
     A0089;     A0065;    0.0172;    0.0245;    0.0269;         0;        ok;
     A0089;     A0070;    0.0258;    0.0257;    0.0264;         0;        ok;
     A0089;     A0080;    0.0183;    0.0172;    0.0204;         0;        ok;
     A0089;     A0082;    0.2868;    0.0173;    0.0206;         0;        ok;
     A0089;     A0083;    0.2915;    0.0177;    0.0203;         0;        ok;
     A0089;     A0086;    0.3106;    0.0241;    0.0270;         0;        ok;
     A0089;     A0087;    0.5028;    0.1340;    0.0354;         0;        ok;
     A0089;     A0088;    0.3622;    0.0383;    0.0243;         0;        ok;
     A0089;     A0089;    0.6984;    0.6977;    0.3795;         1;        ok;
